,GeoFips,GeoName,year,MEDINC,MEDVAL,MOE,UMEDVAL,LMEDVAL,PERINC,POP,RPPALL,RPPGOODS,RPPRENT,RPPSOTH,IPD
3239,29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)",2011,36939,226200,1732,227932,224468,72471475,1961925,100.9,97.6,109.3,100.8,98.6
3240,29940,"Lawrence, KS (Metropolitan Statistical Area)",2011,35010,179900,2947,182847,176953,3937934,112479,95.9,97.5,94.8,94.7,93.6
3241,30020,"Lawton, OK (Metropolitan Statistical Area)",2011,36579,106300,3047,109347,103253,4837705,132255,90.9,97,73.9,94.2,88.8
3242,30140,"Lebanon, PA (Metropolitan Statistical Area)",2011,38470,160800,2240,163040,158560,5175318,134529,94.6,97.7,82.7,97.7,92.4
3243,30300,"Lewiston, ID-WA (Metropolitan Statistical Area)",2011,36072,165900,3121,169021,162779,2215133,61409,90.4,98.9,70.2,93.9,88.3
3244,30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",2011,35041,157100,2228,159328,154872,3764767,107439,94.7,97.7,84.6,97.7,92.4
3245,30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",2011,38809,158600,1620,160220,156980,18586585,478930,92.4,97.6,78.9,94.4,90.3
3246,30620,"Lima, OH (Metropolitan Statistical Area)",2011,34245,105400,3030,108430,102370,3629568,105988,88.1,97.5,60.4,94.7,86
3247,30700,"Lincoln, NE (Metropolitan Statistical Area)",2011,40454,145800,1190,146990,144610,12403925,306619,93.1,97.2,81.5,94.4,90.9
3248,30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",2011,38214,132200,1390,133590,130810,27158355,710682,91.5,97.5,75.6,94.3,89.4
3249,30860,"Logan, UT-ID (Metropolitan Statistical Area)",2011,29961,183000,3202,186202,179798,3822793,127591,90.8,98.9,71.6,93.9,88.7
3250,30980,"Longview, TX (Metropolitan Statistical Area)",2011,39696,102900,2398,105298,100502,11211333,282427,91.2,96.7,76.4,94,89.1
3251,31020,"Longview, WA (Metropolitan Statistical Area)",2011,35760,193800,4200,198000,189600,3658562,102309,94.1,98.9,85.6,93.9,91.9
3252,31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",2011,39732,145900,892,146792,145008,48150367,1211869,91,97.3,74,94.2,88.9
3253,31180,"Lubbock, TX (Metropolitan Statistical Area)",2011,34643,104100,1933,106033,102167,10231333,295338,93.5,97.3,84.8,94.3,91.3
3254,31340,"Lynchburg, VA (Metropolitan Statistical Area) *",2011,34236,157300,2372,159672,154928,8702466,254190,90.4,97.4,72.1,94.3,88.3
3255,31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",2011,34322,120000,2511,122511,117489,7986994,232707,87.5,96.9,63.9,94.1,85.5
3256,31460,"Madera, CA (Metropolitan Statistical Area)",2011,29997,245500,6366,251866,239134,4549836,151675,97.4,97.6,91.4,100.8,95.1
3257,31540,"Madison, WI (Metropolitan Statistical Area)",2011,46263,223500,1251,224751,222249,28366282,613159,97.6,96.8,107.2,94,95.3
3258,31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)",2011,50062,265100,2028,267128,263072,20163586,402774,108.5,98.9,124.8,110.3,105.9
3259,31740,"Manhattan, KS (Metropolitan Statistical Area)",2011,41440,150900,3723,154623,147177,5418176,130746,92.8,91.3,100.3,88.7,90.7
3260,31860,"Mankato, MN (Metropolitan Statistical Area)",2011,37855,165000,2108,167108,162892,3684243,97325,88.1,91.3,82.8,88.7,86.1
3261,31900,"Mansfield, OH (Metropolitan Statistical Area)",2011,32313,110900,2472,113372,108428,3979138,123144,88.3,97.5,61.3,94.7,86.2
3262,32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",2011,22704,75500,1447,76947,74053,18061356,795517,84.4,97.6,54.2,94.4,82.4
3263,32780,"Medford, OR (Metropolitan Statistical Area)",2011,34827,262500,5261,267761,257239,7130728,204747,99.4,97.6,101.2,100.8,97.1
3264,32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",2011,38643,136700,1428,138128,135272,51153898,1323741,92.1,97.4,79,94.3,90
3265,32900,"Merced, CA (Metropolitan Statistical Area)",2011,30558,197700,6148,203848,191552,7923689,259297,96.9,97.6,88.9,100.8,94.6
3266,33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",2011,44381,236900,951,237851,235949,251562531,5668271,104.9,99.6,129.1,97.6,102.4
3267,33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",2011,34050,120500,2530,123030,117970,3790314,111317,85.4,91.3,73.5,88.7,83.4
3268,33220,"Midland, MI (Metropolitan Statistical Area)",2011,45313,131900,2850,134750,129050,3797485,83805,92.4,97.5,76.7,94.7,90.2
3269,33260,"Midland, TX (Metropolitan Statistical Area)",2011,97780,133100,4842,137942,128258,14188622,145108,96.4,97.3,98.6,94.3,94.1
3270,33340,"Milwaukee-Waukesha, WI (Metropolitan Statistical Area)",2011,46004,205100,1205,206305,203895,71826004,1561296,95.4,96.2,98.4,93.2,93.1
3271,33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",2011,49062,234000,592,234592,233408,165504071,3373392,102.5,102,109.7,99.7,100.1
3272,33540,"Missoula, MT (Metropolitan Statistical Area)",2011,36567,239000,4105,243105,234895,4031319,110245,95.9,98.9,93.3,93.9,93.6
3273,33660,"Mobile, AL (Metropolitan Statistical Area)",2011,33613,124100,1986,126086,122114,14467861,430423,88.6,97.6,65.5,94.4,86.5
3274,33700,"Modesto, CA (Metropolitan Statistical Area)",2011,33416,232000,3796,235796,228204,17294715,517560,100,97.6,104.7,100.8,97.7
3275,33740,"Monroe, LA (Metropolitan Statistical Area)",2011,33861,109500,4048,113548,105452,6937642,204886,87,97.2,59,94.2,84.9
3276,33780,"Monroe, MI (Metropolitan Statistical Area)",2011,36134,156600,2179,158779,154421,5474117,151496,96.9,99.5,83.6,100.7,94.7
3277,33860,"Montgomery, AL (Metropolitan Statistical Area)",2011,36379,128700,1981,130681,126719,13661973,375549,90.1,97.5,70.7,94.4,88
3278,34060,"Morgantown, WV (Metropolitan Statistical Area)",2011,35529,132200,4093,136293,128107,4713982,132678,88.8,92.4,80.5,91.6,86.7
3279,34100,"Morristown, TN (Metropolitan Statistical Area)",2011,29739,115000,2789,117789,112211,4090830,137560,81.6,92.4,61.4,91.6,79.7
3280,34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",2011,39820,280800,5307,286107,275493,4681927,117578,98.8,98.9,106.6,93.9,96.4
3281,34620,"Muncie, IN (Metropolitan Statistical Area)",2011,29434,92200,1673,93873,90527,3470311,117901,90.3,97.5,71.5,94.7,88.2
3282,34740,"Muskegon, MI (Metropolitan Statistical Area)",2011,30546,108700,1782,110482,106918,5193580,170026,90,97.5,69,94.7,87.9
3283,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",2011,30785,170600,2414,173014,168186,11872402,385650,92.9,96.4,88.3,93.8,90.7
3284,34900,"Napa, CA (Metropolitan Statistical Area)",2011,48880,521700,16598,538298,505102,6730335,137691,118.5,108.1,162,108.5,115.7
3285,34940,"Naples-Marco Island, FL (Metropolitan Statistical Area)",2011,64829,317200,6593,323793,310607,21240021,327629,99.2,97.6,114.5,94.4,96.9
3286,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",2011,43975,172700,983,173683,171717,73638452,1674534,93.9,97.3,87,94.3,91.7
3287,35100,"New Bern, NC (Metropolitan Statistical Area)",2011,36838,148400,4491,152891,143909,4720255,128135,85.8,92.4,73.9,91.6,83.8
3288,35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",2011,46781,270900,1661,272561,269239,40413121,863871,113.5,108.4,118.3,115.9,110.8
3289,35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",2011,42676,179500,1103,180603,178397,51808922,1214008,97,97.4,101.2,94.3,94.8
3290,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",2011,57452,440400,828,441228,439572,1094617223,19052774,122.4,108.8,156.5,119.1,119.6
3291,35660,"Niles, MI (Metropolitan Statistical Area)",2011,37467,135400,2680,138080,132720,5878073,156885,90.3,97.5,69.3,94.7,88.2
3292,35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",2011,43935,205700,2711,208411,202989,31184224,709775,99.2,97.6,110.7,94.4,96.9
3293,35980,"Norwich-New London, CT (Metropolitan Statistical Area)",2011,48438,265700,3230,268930,262470,13225442,273037,101,97.7,115.3,97.7,98.7
3294,36100,"Ocala, FL (Metropolitan Statistical Area)",2011,31218,142000,2607,144607,139393,10373226,332286,92.7,97.6,82.4,94.4,90.6
3295,36140,"Ocean City, NJ (Metropolitan Statistical Area)",2011,46934,332400,6679,339079,325721,4528802,96494,108.9,103.9,116.9,109.3,106.3
3296,36220,"Odessa, TX (Metropolitan Statistical Area)",2011,39573,83100,2672,85772,80428,5526086,139642,93.1,97.6,81,94.4,90.9
3297,36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",2011,34028,205900,1961,207861,203939,20607121,605591,96.9,97.7,88.6,100.3,94.6
3298,36420,"Oklahoma City, OK (Metropolitan Statistical Area)",2011,40793,125900,958,126858,124942,52094553,1277045,92,97.4,77.5,94.3,89.8
3299,36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",2011,41076,259500,3557,263057,255943,10531353,256386,104.6,104.9,111.5,101,102.1
3300,36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",2011,48605,144800,659,145459,144141,42578963,876022,94.5,97.2,87.9,94.4,92.2
3301,36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",2011,34607,201100,1493,202593,199607,75307750,2176054,98.4,97.6,106.7,94.4,96.1
3302,36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",2011,39307,140800,1749,142549,139051,6583641,167493,92.9,97.5,79.4,94.7,90.7
3303,36980,"Owensboro, KY (Metropolitan Statistical Area)",2011,36439,102200,2557,104757,99643,4199734,115255,86.8,97.1,59.8,94.1,84.8
3304,37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",2011,48064,515900,5390,521290,510510,39898290,830099,115.3,99.5,169.3,103.3,112.6
3305,37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",2011,38163,171200,1630,172830,169570,20774242,544359,96,97.6,95.7,94.4,93.8
3306,37460,"Panama City, FL (Metropolitan Statistical Area)",2011,37717,168400,3282,171682,165118,6395043,169555,95.7,96.9,96,94.1,93.5
3307,37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",2011,34113,104300,2054,106354,102246,3160333,92643,87.7,97.4,60.1,94.3,85.6
3308,37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",2011,36418,155100,1894,156994,153206,16575331,455139,94.5,97.6,89.3,94.4,92.3
3309,37900,"Peoria, IL (Metropolitan Statistical Area)",2011,42570,125900,1580,127480,124320,17738471,416687,91.6,97.3,73,94.5,89.5
3310,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",2011,50736,245000,662,245662,244338,304227599,5996232,108,103.9,113.6,109.3,105.5
3311,38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",2011,36440,212100,988,213088,211112,154981301,4253037,99.3,99.6,101,98.1,97
3312,38220,"Pine Bluff, AR (Metropolitan Statistical Area)",2011,28873,76400,1929,78329,74471,2859920,99052,84.3,96.8,52.2,94,82.4
3313,38300,"Pittsburgh, PA (Metropolitan Statistical Area)",2011,45148,121100,664,121764,120436,106567831,2360417,93.7,96,76.9,99.2,91.5
3314,38340,"Pittsfield, MA (Metropolitan Statistical Area)",2011,43649,208100,4956,213056,203144,5698228,130547,96.3,97.7,91.2,97.7,94.1
3315,38540,"Pocatello, ID (Metropolitan Statistical Area)",2011,30545,139800,2494,142294,137306,2792444,91421,90.6,98.9,72.1,93.9,88.5
3316,38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",2011,45252,237600,1528,239128,236072,23352951,516070,100.4,97.9,108.8,98.8,98
3317,38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",2011,42035,284400,1013,285413,283387,95117802,2262834,100.3,97.9,108.8,99.7,97.9
3318,38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",2011,40766,175100,3205,178305,171895,17459744,428287,96.3,97.6,97.2,94.4,94.1
3319,39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",2011,42607,306800,2817,309617,303983,28641808,672230,(NA),(NA),(NA),(NA),(NA)
3320,39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",2011,43871,280300,1072,281372,279228,70323674,1602957,99.9,98,103.1,100.2,97.5
3321,39340,"Provo-Orem, UT (Metropolitan Statistical Area)",2011,27894,233300,1825,235125,231475,15090593,541001,98,97.6,93.9,100.7,95.7
3322,39380,"Pueblo, CO (Metropolitan Statistical Area)",2011,30787,140700,2210,142910,138490,4931525,160184,93.9,97.6,76.7,100.8,91.7
3323,39460,"Punta Gorda, FL (Metropolitan Statistical Area)",2011,33450,166700,3207,169907,163493,5347677,159869,95.6,97.6,94,94.4,93.4
3324,39540,"Racine, WI (Metropolitan Statistical Area)",2011,39957,177300,3039,180339,174261,7787961,194908,93.4,96.2,87.5,93.2,91.3
3325,39580,"Raleigh-Cary, NC (Metropolitan Statistical Area)",2011,43775,202900,1811,204711,201089,50873848,1162179,95.2,97.6,91.5,94.4,93
3326,39660,"Rapid City, SD (Metropolitan Statistical Area)",2011,41541,153600,2438,156038,151162,5313253,127903,91,96.1,77.2,93.4,88.9
3327,39740,"Reading, PA (Metropolitan Statistical Area)",2011,39947,174000,1699,175699,172301,16498351,413008,96.4,97.7,91.3,97.7,94.2
3328,39820,"Redding, CA (Metropolitan Statistical Area)",2011,35564,246800,3969,250769,242831,6315796,177588,99.2,97.6,100.2,100.8,96.9
3329,39900,"Reno, NV (Metropolitan Statistical Area)",2011,45369,256700,5044,261744,251656,19413471,427901,100.5,97.6,107.8,100.7,98.2
3330,40060,"Richmond, VA (Metropolitan Statistical Area) *",2011,45380,227600,1257,228857,226343,54322968,1197059,96.6,97.4,99.3,94.3,94.4
3331,40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",2011,31658,281600,1696,283296,279904,135968619,4294897,107.4,99.5,125.2,103.3,104.9
3332,40220,"Roanoke, VA (Metropolitan Statistical Area) *",2011,39266,168600,1792,170392,166808,12138346,309134,91.5,96.9,77.5,94.1,89.3
3333,40340,"Rochester, MN (Metropolitan Statistical Area)",2011,44038,170500,1463,171963,169037,9180822,208473,93.2,95.9,86.4,93.2,91
3334,40380,"Rochester, NY (Metropolitan Statistical Area)",2011,41428,126600,1073,127673,125527,44807052,1081557,97.4,97.7,95.9,97.7,95.1
3335,40420,"Rockford, IL (Metropolitan Statistical Area)",2011,35309,134900,1272,136172,133628,12279650,347773,92.4,97.5,78.3,94.7,90.2
3336,40580,"Rocky Mount, NC (Metropolitan Statistical Area)",2011,32836,101800,3109,104909,98691,4984119,151790,87,97.6,59.2,94.4,84.9
3337,40660,"Rome, GA (Metropolitan Statistical Area)",2011,31314,120000,3918,123918,116082,3011201,96161,82.8,92.4,64.4,91.6,80.8
3338,40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",2011,43040,324300,1700,326000,322600,93524627,2172948,103.3,97.6,124.5,100.8,100.9
3339,40980,"Saginaw, MI (Metropolitan Statistical Area)",2011,31819,106400,1947,108347,104453,6328820,198899,90,97.5,67.6,94.7,87.9
3340,41060,"St. Cloud, MN (Metropolitan Statistical Area)",2011,36967,171100,1521,172621,169579,7027077,190090,93.4,97.5,83.3,94.7,91.2
3341,41100,"St. George, UT (Metropolitan Statistical Area)",2011,26823,235300,4311,239611,230989,3788671,141249,95,98.9,90.3,93.9,92.8
3342,41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",2011,33196,108900,2418,111318,106482,4239145,127700,88.3,96.9,63.5,94.1,86.2
3343,41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",2011,43926,160400,591,160991,159809,122780417,2795155,89.9,92.4,83.9,90.1,87.8
3344,41420,"Salem, OR (Metropolitan Statistical Area)",2011,32425,212000,2318,214318,209682,12774828,393978,97,97.9,89.2,99.7,94.7
3345,41500,"Salinas, CA (Metropolitan Statistical Area)",2011,42412,497400,11086,508486,486314,17832488,420456,107.6,97.6,151.4,100.8,105
3346,41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",2011,37950,190200,4113,194313,186087,14352434,378196,89.8,92.4,84.9,91.6,87.7
3347,41620,"Salt Lake City, UT (Metropolitan Statistical Area)",2011,38392,241000,1340,242340,239660,42492172,1106800,99.8,97.6,104.1,100.5,97.5
3348,41660,"San Angelo, TX (Metropolitan Statistical Area)",2011,38619,90700,2894,93594,87806,4422338,114513,91.9,97.5,77,94.4,89.7
3349,41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",2011,38404,127200,1009,128209,126191,84254324,2193923,93.9,97.3,86.9,94.3,91.7
3350,41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",2011,46531,455000,2171,457171,452829,145975037,3137156,119.5,103.5,167.4,106.2,116.8
3351,41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",2011,65531,627000,2186,629186,624814,288057649,4395725,120.5,108.1,182.5,108.5,117.7
3352,41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",2011,65544,674800,2969,677769,671831,122437972,1868031,120.9,107.8,189.3,108.3,118.1
3353,42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",2011,42698,480200,6884,487084,473316,11573567,271058,107.5,97.6,151.6,100.8,104.9
3354,42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",2011,50213,613500,9642,623142,603858,13299282,264858,119.7,108.1,165.1,108.5,116.9
3355,42140,"Santa Fe, NM (Metropolitan Statistical Area)",2011,45321,293900,7116,301016,286784,6609954,145847,99.8,97.6,103.9,100.8,97.5
3356,42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",2011,45065,477300,5432,482732,471868,21965851,487421,117.4,108.1,151.1,108.5,114.6
3357,42340,"Savannah, GA (Metropolitan Statistical Area)",2011,39529,172400,2125,174525,170275,14055837,355582,94.9,97.6,91,94.4,92.7
3358,42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",2011,37847,126600,1673,128273,124927,21333430,563676,91.7,97.7,70.8,97.7,89.6
3359,42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",2011,51325,352800,1128,353928,351672,179835829,3503891,107.1,104.9,128.8,101,104.6
3360,42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",2011,57519,179300,5620,184920,173680,8001026,139103,92.8,92.4,94.5,91.6,90.6
3361,42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",2011,29590,115600,3887,119487,111713,2913943,98477,85.1,92.4,73,91.6,83.1
3362,43100,"Sheboygan, WI (Metropolitan Statistical Area)",2011,40835,154300,2097,156397,152203,4704538,115208,91.3,97.5,72.8,94.7,89.1
3363,43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",2011,33990,102300,2988,105288,99312,4127422,121430,91.5,97.6,75.1,94.4,89.3
3364,43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",2011,40153,121300,2411,123711,118889,16216912,403880,90.8,97.4,72.4,94.3,88.7
3365,43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",2011,35214,155700,3732,159432,151968,4686920,133097,93.2,98.9,82.2,93.9,91
3366,43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",2011,40268,97800,1594,99394,96206,5805449,144171,89.5,95.2,68.9,92.7,87.4
3367,43620,"Sioux Falls, SD (Metropolitan Statistical Area)",2011,47486,150300,1975,152275,148325,11023784,232150,93,97.2,80.6,94.4,90.9
3368,43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",2011,36279,119000,1570,120570,117430,11568795,318884,91.3,96.8,76.2,94,89.2
3369,43900,"Spartanburg, SC (Metropolitan Statistical Area)",2011,33817,118800,2069,120869,116731,9675160,286102,87.9,97.3,64.5,94.3,85.8
3370,44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",2011,36144,192800,1875,194675,190925,18682412,516889,96.3,97.7,86.4,99.7,94.1
3371,44100,"Springfield, IL (Metropolitan Statistical Area)",2011,40772,120600,1832,122432,118768,8632873,211736,92.6,97.5,75.4,94.7,90.4
3372,44140,"Springfield, MA (Metropolitan Statistical Area)",2011,41163,219700,1405,221105,218295,28732795,698017,96.7,97.8,93.1,97.8,94.5
3373,44180,"Springfield, MO (Metropolitan Statistical Area)",2011,33024,129300,1522,130822,127778,14545002,440432,89.6,97.1,69.3,94.3,87.5
3374,44220,"Springfield, OH (Metropolitan Statistical Area)",2011,33889,110400,2049,112449,108351,4670226,137811,89.8,97.5,66.5,94.7,87.7
3375,44300,"State College, PA (Metropolitan Statistical Area)",2011,37499,181400,3960,185360,177440,5814828,155067,101,97.7,114.2,97.7,98.6
3376,44420,"Staunton, VA (Metropolitan Statistical Area) *",2011,36729,185100,3254,188354,181846,4362447,118774,86.7,92.4,74.8,91.6,84.7
3377,44700,"Stockton, CA (Metropolitan Statistical Area)",2011,33470,264600,3772,268372,260828,23239836,694354,101.8,97.6,114.9,100.8,99.5
3378,44940,"Sumter, SC (Metropolitan Statistical Area)",2011,30052,100900,3247,104147,97653,4267919,142018,88.9,97.6,67,94.4,86.8
3379,45060,"Syracuse, NY (Metropolitan Statistical Area)",2011,39482,119300,867,120167,118433,26155842,662482,95.6,97.7,87.1,97.7,93.3
3380,45220,"Tallahassee, FL (Metropolitan Statistical Area)",2011,36372,173400,2253,175653,171147,13502966,371246,95.1,97.2,92.7,94.2,92.9
3381,45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",2011,40726,169900,940,170840,168960,114571938,2813269,100,97.9,106.7,98.3,97.6
3382,45460,"Terre Haute, IN (Metropolitan Statistical Area)",2011,31724,86300,1551,87851,84749,6013082,189541,88.7,97,63.9,94.2,86.6
3383,45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",2011,33178,90800,2464,93264,88336,4960568,149515,88,96.7,61.5,94,86
3384,45540,"The Villages, FL (Metropolitan Statistical Area)",2011,33494,186800,4297,191097,182503,3281562,97975,83.8,92.4,73.2,91.6,81.8
3385,45780,"Toledo, OH (Metropolitan Statistical Area)",2011,37657,128100,1341,129441,126759,24483108,650166,90.2,97.5,68.9,94.7,88.1
3386,45820,"Topeka, KS (Metropolitan Statistical Area)",2011,38263,117200,1676,118876,115524,8980168,234696,89.9,96.4,70.4,93.7,87.8
3387,45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",2011,56498,302100,4149,306249,297951,20756008,367378,113,101.3,128.4,117.8,110.4
3388,46060,"Tucson, AZ (Metropolitan Statistical Area)",2011,35265,190500,1605,192105,188895,34855621,988381,97.8,97.6,93.1,100.8,95.5
3389,46140,"Tulsa, OK (Metropolitan Statistical Area)",2011,46024,125000,1007,126007,123993,43527586,945750,91.1,97.4,73.3,94.3,89
3390,46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",2011,32598,141200,2959,144159,138241,7835454,240363,87.9,96.6,64.3,94,85.9
3391,46300,"Twin Falls, ID (Metropolitan Statistical Area)",2011,31241,148200,3040,151240,145160,3143447,100620,(NA),(NA),(NA),(NA),(NA)
3392,46340,"Tyler, TX (Metropolitan Statistical Area)",2011,47092,119800,2988,122788,116812,10019529,212764,94.8,97.6,89.5,94.4,92.6
3393,46540,"Utica-Rome, NY (Metropolitan Statistical Area)",2011,36443,101300,1441,102741,99859,10881986,298604,92.5,97.7,73.9,97.7,90.4
3394,46660,"Valdosta, GA (Metropolitan Statistical Area)",2011,30070,126500,3997,130497,122503,4270160,142007,82.5,92.4,65.7,91.6,80.6
3395,46700,"Vallejo, CA (Metropolitan Statistical Area)",2011,39033,340100,4216,344316,335884,16250976,416342,116.3,108.1,144.5,108.5,113.5
3396,47020,"Victoria, TX (Metropolitan Statistical Area)",2011,38916,101200,2880,104080,98320,3687897,94765,91.1,97.3,74.2,94.3,89
3397,47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",2011,34323,177800,3279,181079,174521,5390192,157043,103.9,103.9,95.5,109.3,101.5
3398,47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area) *",2011,42095,246500,1181,247681,245319,72539287,1723208,99.4,97.5,112.3,94.4,97.1
3399,47300,"Visalia, CA (Metropolitan Statistical Area)",2011,32298,191500,2906,194406,188594,14430180,446784,96.5,97.6,86.8,100.8,94.2
3400,47380,"Waco, TX (Metropolitan Statistical Area)",2011,32364,104800,2215,107015,102585,8275409,255700,90.8,97,73.5,94.2,88.7
3401,47460,"Walla Walla, WA (Metropolitan Statistical Area)",2011,36333,201600,6796,208396,194804,2159789,59444,93.7,98.8,82.7,93.9,91.5
3402,47580,"Warner Robins, GA (Metropolitan Statistical Area)",2011,35975,134200,3729,137929,130471,6171977,171561,88.7,97,65.6,94.2,86.6
3403,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *",2011,61455,399400,984,400384,398416,355350372,5782319,120.2,107.6,166.6,111,117.4
3404,47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",2011,38508,123300,1674,124974,121626,6486366,168443,91.2,96.4,75.9,93.6,89
3405,48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",2011,42826,124000,3332,127332,120668,5042888,117752,98.1,97.7,99.6,97.7,95.9
3406,48140,"Wausau-Weston, WI (Metropolitan Statistical Area)",2011,38964,141700,1587,143287,140113,6345048,162844,92.4,97.5,75.8,94.7,90.3
3407,48300,"Wenatchee, WA (Metropolitan Statistical Area)",2011,36006,240700,6153,246853,234547,4028194,111876,96,98.9,93.6,93.9,93.8
3408,48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",2011,34554,87100,1408,88508,85692,5088399,147260,85.6,97.6,51.1,94.4,83.6
3409,48620,"Wichita, KS (Metropolitan Statistical Area)",2011,43330,118000,1078,119078,116922,27095648,625327,91.3,97.2,72.7,94.4,89.2
3410,48660,"Wichita Falls, TX (Metropolitan Statistical Area)",2011,42110,88400,1729,90129,86671,6329537,150311,90,97.3,71.7,94.3,87.9
3411,48700,"Williamsport, PA (Metropolitan Statistical Area)",2011,37009,125400,2775,128175,122625,4320702,116748,90.8,97.7,69.1,97.7,88.7
3412,48900,"Wilmington, NC (Metropolitan Statistical Area)",2011,35436,205600,3426,209026,202174,9182926,259141,94.9,96.9,92.5,94.1,92.7
3413,49020,"Winchester, VA-WV (Metropolitan Statistical Area) *",2011,38382,226600,4753,231353,221847,4987909,129954,91.5,92.4,90.1,91.6,89.4
3414,49180,"Winston-Salem, NC (Metropolitan Statistical Area)",2011,36104,145300,1383,146683,143917,23260575,644266,90.4,97.6,70.8,94.4,88.3
3415,49340,"Worcester, MA-CT (Metropolitan Statistical Area)",2011,44909,274900,1784,276684,273116,41422821,922378,104.3,98.9,106,109.4,101.8
3416,49420,"Yakima, WA (Metropolitan Statistical Area)",2011,33886,154800,2236,157036,152564,8333437,245926,95.8,97.6,82.8,100.8,93.6
3417,49620,"York-Hanover, PA (Metropolitan Statistical Area)",2011,41393,178400,1752,180152,176648,18076311,436701,95.8,97.7,88.2,97.7,93.5
